	Sujeto	canal	media	mediana	dataset	etapa	Q99	Q1
30	sub-004	EEG Pz-Oz	0.716655	0.723	SleepCasset	R	0.76225	0.6757500000000001
31	sub-004	EEG Pz-Oz	0.6612173913043479	0.693	SleepCasset	N1	0.7444999999999999	0.61225
32	sub-005	EEG Fpz-Cz	0.8411603773584907	0.8494999999999999	SleepCasset	N2	0.886	0.801
33	sub-005	EEG Fpz-Cz	0.8939740325865579	0.907	SleepCasset	W	0.932	0.87
34	sub-005	EEG Fpz-Cz	0.7804755244755245	0.769	SleepCasset	R	0.8345	0.727
35	sub-005	EEG Fpz-Cz	0.7815531914893618	0.77	SleepCasset	N1	0.83575	0.7315
36	sub-005	EEG Pz-Oz	0.803070754716981	0.818	SleepCasset	N2	0.86325	0.75075
37	sub-005	EEG Pz-Oz	0.3504063136456212	0.2915	SleepCasset	W	0.4785	0.195
38	sub-005	EEG Pz-Oz	0.6180419580419582	0.612	SleepCasset	R	0.656	0.577
39	sub-005	EEG Pz-Oz	0.5514680851063828	0.5705	SleepCasset	N1	0.6885	0.3855
40	sub-006	EEG Fpz-Cz	0.8679934924078091	0.879	SleepCasset	N2	0.906	0.837
41	sub-006	EEG Fpz-Cz	0.9380915789473684	0.945	SleepCasset	W	0.959	0.926
42	sub-006	EEG Fpz-Cz	0.8247267441860465	0.815	SleepCasset	R	0.8485	0.79
43	sub-006	EEG Fpz-Cz	0.8589891304347828	0.864	SleepCasset	N1	0.901	0.8194999999999999
44	sub-006	EEG Pz-Oz	0.8788546637744036	0.885	SleepCasset	N2	0.916	0.852
45	sub-006	EEG Pz-Oz	0.6447484210526315	0.6515	SleepCasset	W	0.79125	0.518
46	sub-006	EEG Pz-Oz	0.8229767441860465	0.827	SleepCasset	R	0.845	0.8017500000000001
47	sub-006	EEG Pz-Oz	0.854320652173913	0.8665	SleepCasset	N1	0.897	0.823
48	sub-007	EEG Fpz-Cz	0.7622967914438502	0.775	SleepCasset	N2	0.84075	0.6982499999999999
49	sub-007	EEG Fpz-Cz	0.7654731610337973	0.781	SleepCasset	W	0.824	0.721
50	sub-007	EEG Fpz-Cz	0.7109953917050691	0.702	SleepCasset	R	0.769	0.658
51	sub-007	EEG Fpz-Cz	0.6948524590163934	0.687	SleepCasset	N1	0.756	0.629
52	sub-007	EEG Pz-Oz	0.6554812834224599	0.6665000000000001	SleepCasset	N2	0.72475	0.592
53	sub-007	EEG Pz-Oz	0.36898459244532805	0.353	SleepCasset	W	0.453	0.276
54	sub-007	EEG Pz-Oz	0.5661658986175115	0.562	SleepCasset	R	0.617	0.518
55	sub-007	EEG Pz-Oz	0.5574918032786886	0.559	SleepCasset	N1	0.616	0.476
56	sub-008	EEG Fpz-Cz	0.7166591549295774	0.738	SleepCasset	N2	0.813	0.625
57	sub-008	EEG Fpz-Cz	0.7895795339412361	0.808	SleepCasset	W	0.843	0.759
58	sub-008	EEG Fpz-Cz	0.6773962264150943	0.672	SleepCasset	R	0.73125	0.618
59	sub-008	EEG Fpz-Cz	0.6174888888888889	0.588	SleepCasset	N1	0.675	0.548
60	sub-008	EEG Pz-Oz	0.6125971830985916	0.612	SleepCasset	N2	0.6975	0.538
61	sub-008	EEG Pz-Oz	0.3196570415400202	0.296	SleepCasset	W	0.402	0.22525
62	sub-008	EEG Pz-Oz	0.5198254716981132	0.5215000000000001	SleepCasset	R	0.5722499999999999	0.47375
63	sub-008	EEG Pz-Oz	0.43720000000000014	0.448	SleepCasset	N1	0.489	0.369
64	sub-009	EEG Fpz-Cz	0.6715968858131488	0.6675	SleepCasset	N2	0.7275	0.61125
65	sub-009	EEG Fpz-Cz	0.8353299101412066	0.853	SleepCasset	W	0.877	0.823
66	sub-009	EEG Fpz-Cz	0.6701948051948052	0.663	SleepCasset	R	0.77	0.5745
67	sub-009	EEG Fpz-Cz	0.6321265060240965	0.621	SleepCasset	N1	0.6984999999999999	0.54825
68	sub-009	EEG Pz-Oz	0.6408546712802768	0.629	SleepCasset	N2	0.697	0.5782499999999999
69	sub-009	EEG Pz-Oz	0.47370218228498073	0.4475	SleepCasset	W	0.5507500000000001	0.368
70	sub-009	EEG Pz-Oz	0.6106233766233765	0.599	SleepCasset	R	0.6455	0.562
71	sub-009	EEG Pz-Oz	0.5843855421686748	0.562	SleepCasset	N1	0.624	0.50225
72	sub-010	EEG Fpz-Cz	0.6751086519114688	0.665	SleepCasset	N2	0.734	0.615
73	sub-010	EEG Fpz-Cz	0.8180952902519167	0.837	SleepCasset	W	0.863	0.797
74	sub-010	EEG Fpz-Cz	0.6934227941176471	0.6855	SleepCasset	R	0.809	0.59
75	sub-010	EEG Fpz-Cz	0.6391094890510949	0.637	SleepCasset	N1	0.724	0.562
76	sub-010	EEG Pz-Oz	0.631056338028169	0.62	SleepCasset	N2	0.686	0.564
77	sub-010	EEG Pz-Oz	0.3838937568455641	0.351	SleepCasset	W	0.458	0.276
78	sub-010	EEG Pz-Oz	0.5872941176470589	0.578	SleepCasset	R	0.617	0.5415000000000001
79	sub-010	EEG Pz-Oz	0.5889051094890512	0.552	SleepCasset	N1	0.616	0.499
80	sub-001	F3_O1	0.7546871657754011	0.7595000000000001	DODH	N2	0.875	0.66125
81	sub-001	F3_O1	0.5221052631578947	0.483	DODH	W	0.661	0.357
82	sub-001	F3_O1	0.6434308510638299	0.622	DODH	R	0.7044999999999999	0.5607500000000001
83	sub-001	F3_O1	0.5226119402985073	0.497	DODH	N1	0.593	0.4345
84	sub-001	F3_M2	0.7984117647058824	0.8174999999999999	DODH	N2	0.874	0.739
85	sub-001	F3_M2	0.7143567251461989	0.732	DODH	W	0.8995	0.533
86	sub-001	F3_M2	0.8174255319148935	0.811	DODH	R	0.94	0.7295
87	sub-001	F3_M2	0.6779701492537313	0.679	DODH	N1	0.7395	0.5725
88	sub-001	F4_M1	0.764360962566845	0.7855000000000001	DODH	N2	0.8645	0.6825000000000001
89	sub-001	F4_M1	0.724485380116959	0.801	DODH	W	0.903	0.544
90	sub-001	F4_M1	0.6501861702127659	0.619	DODH	R	0.77125	0.548
91	sub-001	F4_M1	0.6070000000000001	0.578	DODH	N1	0.702	0.484
92	sub-001	FP1_M2	0.8400775401069518	0.8534999999999999	DODH	N2	0.901	0.79725
93	sub-001	FP1_M2	0.8026666666666669	0.876	DODH	W	0.9315	0.67
94	sub-001	FP1_M2	0.8492340425531916	0.867	DODH	R	0.949	0.77275
95	sub-001	FP1_M2	0.7303582089552239	0.727	DODH	N1	0.8109999999999999	0.626
96	sub-001	FP2_M1	0.7831417112299465	0.7975000000000001	DODH	N2	0.883	0.70875
97	sub-001	FP2_M1	0.7472748538011694	0.811	DODH	W	0.9075	0.608
98	sub-001	FP2_M1	0.6661382978723406	0.64	DODH	R	0.8065	0.5485
99	sub-001	FP2_M1	0.6131343283582089	0.58	DODH	N1	0.7144999999999999	0.5045
100	sub-001	C3_M2	0.767168449197861	0.795	DODH	N2	0.88375	0.66025
101	sub-001	C3_M2	0.5762865497076023	0.487	DODH	W	0.895	0.3315
102	sub-001	C3_M2	0.7631117021276594	0.7464999999999999	DODH	R	0.929	0.66
103	sub-001	C3_M2	0.5797611940298507	0.562	DODH	N1	0.6485000000000001	0.4425
104	sub-002	F3_O1	0.5236442577030812	0.509	DODH	N2	0.563	0.472
105	sub-002	F3_O1	0.4281848739495799	0.321	DODH	W	0.6855	0.1465
106	sub-002	F3_O1	0.4779898648648649	0.489	DODH	R	0.546	0.412
107	sub-002	F3_O1	0.4550333333333334	0.452	DODH	N1	0.518	0.382
108	sub-002	F3_M2	0.5590196078431372	0.545	DODH	N2	0.609	0.505
109	sub-002	F3_M2	0.4567983193277311	0.425	DODH	W	0.5974999999999999	0.299
110	sub-002	F3_M2	0.559543918918919	0.56	DODH	R	0.619	0.5005
111	sub-002	F3_M2	0.5144333333333333	0.511	DODH	N1	0.5642499999999999	0.47575
112	sub-002	F4_M1	0.6133977591036415	0.554	DODH	N2	0.706	0.503
113	sub-002	F4_M1	0.5790000000000001	0.573	DODH	W	0.747	0.402
114	sub-002	F4_M1	0.5848074324324325	0.578	DODH	R	0.642	0.51675
115	sub-002	F4_M1	0.5905500000000001	0.555	DODH	N1	0.6587500000000001	0.517
116	sub-002	FP1_M2	0.6467478991596639	0.579	DODH	N2	0.749	0.522
117	sub-002	FP1_M2	0.590235294117647	0.568	DODH	W	0.826	0.393
118	sub-002	FP1_M2	0.6070743243243243	0.601	DODH	R	0.7062499999999999	0.50175
119	sub-002	FP1_M2	0.6378	0.579	DODH	N1	0.6952499999999999	0.52425
120	sub-002	FP2_M1	0.6247591036414566	0.559	DODH	N2	0.731	0.503
121	sub-002	FP2_M1	0.5595042016806722	0.555	DODH	W	0.741	0.393
122	sub-002	FP2_M1	0.5859695945945946	0.5725	DODH	R	0.64825	0.51075
123	sub-002	FP2_M1	0.60495	0.5674999999999999	DODH	N1	0.65725	0.509
124	sub-002	C3_M2	0.5577394957983193	0.519	DODH	N2	0.599	0.479
125	sub-002	C3_M2	0.4259159663865546	0.37	DODH	W	0.5355000000000001	0.245
126	sub-002	C3_M2	0.5443175675675676	0.5525	DODH	R	0.6	0.489
127	sub-002	C3_M2	0.5064666666666667	0.499	DODH	N1	0.5505	0.46575
128	sub-003	F3_O1	0.7315091575091575	0.744	DODH	N2	0.797	0.671
129	sub-003	F3_O1	0.6124754098360656	0.815	DODH	W	0.904	0.267
130	sub-003	F3_O1	0.6035194805194805	0.5934999999999999	DODH	R	0.68225	0.52725
131	sub-003	F3_O1	0.6656346153846153	0.65	DODH	N1	0.73125	0.60375
132	sub-003	F3_M2	0.7457216117216117	0.75	DODH	N2	0.805	0.699
133	sub-003	F3_M2	0.5014852459016393	0.483	DODH	W	0.603	0.401
134	sub-003	F3_M2	0.6806558441558441	0.67	DODH	R	0.76725	0.6174999999999999
135	sub-003	F3_M2	0.6703653846153846	0.697	DODH	N1	0.7575000000000001	0.61575
136	sub-003	F4_M1	0.7308864468864469	0.736	DODH	N2	0.791	0.673
137	sub-003	F4_M1	0.5527081967213116	0.566	DODH	W	0.672	0.442
138	sub-003	F4_M1	0.6666948051948053	0.673	DODH	R	0.75375	0.58875
139	sub-003	F4_M1	0.6613846153846153	0.681	DODH	N1	0.744	0.5894999999999999
140	sub-003	FP1_M2	0.8057216117216117	0.82	DODH	N2	0.872	0.753
141	sub-003	FP1_M2	0.7046163934426231	0.74	DODH	W	0.827	0.646
142	sub-003	FP1_M2	0.7253701298701298	0.7244999999999999	DODH	R	0.8265	0.63925
143	sub-003	FP1_M2	0.7322884615384615	0.7585	DODH	N1	0.848	0.6585000000000001
144	sub-003	FP2_M1	0.7710732600732602	0.78	DODH	N2	0.834	0.71
145	sub-003	FP2_M1	0.7055770491803278	0.737	DODH	W	0.815	0.636
146	sub-003	FP2_M1	0.706948051948052	0.698	DODH	R	0.8202499999999999	0.60875
147	sub-003	FP2_M1	0.7078269230769233	0.729	DODH	N1	0.79225	0.6545000000000001
148	sub-003	C3_M2	0.712058608058608	0.719	DODH	N2	0.767	0.666
149	sub-003	C3_M2	0.39140327868852465	0.346	DODH	W	0.462	0.273
150	sub-003	C3_M2	0.6396623376623377	0.6525000000000001	DODH	R	0.7244999999999999	0.56475
151	sub-003	C3_M2	0.62375	0.639	DODH	N1	0.7042499999999999	0.5765
152	sub-004	F3_O1	0.7730038167938931	0.777	DODH	N2	0.837	0.72425
153	sub-004	F3_O1	0.5111692307692307	0.437	DODH	W	0.64675	0.3525
154	sub-004	F3_O1	0.6601250000000001	0.6575	DODH	R	0.6884999999999999	0.62775
155	sub-004	F3_O1	0.6344666666666667	0.6775	DODH	N1	0.759	0.485
156	sub-004	F3_M2	0.7832404580152672	0.797	DODH	N2	0.838	0.732
157	sub-004	F3_M2	0.49019999999999997	0.4435	DODH	W	0.6805000000000001	0.29225
158	sub-004	F3_M2	0.6919375	0.704	DODH	R	0.75175	0.6335
159	sub-004	F3_M2	0.6589999999999999	0.6890000000000001	DODH	N1	0.7735000000000001	0.5672499999999999
160	sub-004	F4_M1	0.7349312977099236	0.747	DODH	N2	0.7915000000000001	0.6865
161	sub-004	F4_M1	0.4501538461538461	0.42	DODH	W	0.5885	0.306
162	sub-004	F4_M1	0.669078125	0.665	DODH	R	0.7162499999999999	0.62975
163	sub-004	F4_M1	0.5544666666666666	0.569	DODH	N1	0.703	0.46425000000000005
164	sub-004	FP1_M2	0.7983358778625954	0.812	DODH	N2	0.85775	0.7444999999999999
165	sub-004	FP1_M2	0.576	0.592	DODH	W	0.7484999999999999	0.3925
166	sub-004	FP1_M2	0.7047656250000001	0.708	DODH	R	0.77475	0.634
167	sub-004	FP1_M2	0.6805	0.695	DODH	N1	0.799	0.62025
168	sub-004	FP2_M1	0.8153167938931297	0.8285	DODH	N2	0.86475	0.77625
169	sub-004	FP2_M1	0.6462846153846153	0.6185	DODH	W	0.80325	0.4985
170	sub-004	FP2_M1	0.7472968750000001	0.735	DODH	R	0.8385	0.6575
171	sub-004	FP2_M1	0.6922999999999999	0.7224999999999999	DODH	N1	0.84875	0.56975
172	sub-004	C3_M2	0.736412213740458	0.747	DODH	N2	0.792	0.6932499999999999
173	sub-004	C3_M2	0.4436384615384616	0.371	DODH	W	0.61575	0.2685
174	sub-004	C3_M2	0.7085625	0.6995	DODH	R	0.7877500000000001	0.6355
175	sub-004	C3_M2	0.5920666666666666	0.615	DODH	N1	0.7064999999999999	0.4865
176	sub-005	F3_O1	0.7565519630484988	0.763	DODH	N2	0.821	0.699
177	sub-005	F3_O1	0.6595	0.6415	DODH	W	0.91725	0.44675
178	sub-005	F3_O1	0.6451311475409836	0.646	DODH	R	0.684	0.607
179	sub-005	F3_O1	0.6307031249999999	0.6255	DODH	N1	0.686	0.57675
180	sub-005	F3_M2	0.7914942263279445	0.813	DODH	N2	0.857	0.73
181	sub-005	F3_M2	0.5834146341463415	0.547	DODH	W	0.70375	0.4395
182	sub-005	F3_M2	0.6730819672131148	0.661	DODH	R	0.7235	0.6125
183	sub-005	F3_M2	0.651296875	0.641	DODH	N1	0.701	0.6
184	sub-005	F4_M1	0.8166974595842956	0.835	DODH	N2	0.877	0.768
185	sub-005	F4_M1	0.8432317073170733	0.895	DODH	W	0.965	0.7715000000000001
186	sub-005	F4_M1	0.7530273224043718	0.751	DODH	R	0.8015000000000001	0.695
187	sub-005	F4_M1	0.7225468750000001	0.7195	DODH	N1	0.8302499999999999	0.64
188	sub-005	FP1_M2	0.8089445727482678	0.83	DODH	N2	0.871	0.752
189	sub-005	FP1_M2	0.607609756097561	0.5635	DODH	W	0.72975	0.47575
190	sub-005	FP1_M2	0.704743169398907	0.69	DODH	R	0.7825	0.63
191	sub-005	FP1_M2	0.66621875	0.6565000000000001	DODH	N1	0.73025	0.6014999999999999
192	sub-005	FP2_M1	0.8289676674364895	0.846	DODH	N2	0.883	0.788
193	sub-005	FP2_M1	0.8311463414634148	0.886	DODH	W	0.967	0.75825
194	sub-005	FP2_M1	0.7867322404371585	0.796	DODH	R	0.8425	0.7264999999999999
195	sub-005	FP2_M1	0.732515625	0.742	DODH	N1	0.82575	0.6567500000000001
196	sub-005	C3_M2	0.7531778290993071	0.758	DODH	N2	0.817	0.691
197	sub-005	C3_M2	0.5585	0.515	DODH	W	0.66525	0.424
198	sub-005	C3_M2	0.6754535519125683	0.663	DODH	R	0.737	0.622
199	sub-005	C3_M2	0.6110625000000001	0.613	DODH	N1	0.651	0.5527500000000001
200	sub-006	F3_O1	0.7970270270270271	0.806	DODH	N2	0.8685	0.744
201	sub-006	F3_O1	0.675972602739726	0.741	DODH	W	0.909	0.511
202	sub-006	F3_O1	0.6195248226950354	0.623	DODH	R	0.658	0.572
203	sub-006	F3_O1	0.6602448979591836	0.648	DODH	N1	0.724	0.577
204	sub-006	F3_M2	0.8431621621621621	0.861	DODH	N2	0.899	0.8045
205	sub-006	F3_M2	0.5991643835616439	0.593	DODH	W	0.727	0.492
206	sub-006	F3_M2	0.6828368794326242	0.686	DODH	R	0.738	0.641
207	sub-006	F3_M2	0.7185102040816327	0.692	DODH	N1	0.775	0.643
208	sub-006	F4_M1	0.8512180180180181	0.876	DODH	N2	0.911	0.8115000000000001
209	sub-006	F4_M1	0.779150684931507	0.842	DODH	W	0.884	0.698
210	sub-006	F4_M1	0.6843687943262411	0.674	DODH	R	0.735	0.632
211	sub-006	F4_M1	0.7790000000000001	0.767	DODH	N1	0.925	0.657
212	sub-006	FP1_M2	0.8434324324324325	0.856	DODH	N2	0.8995	0.801
213	sub-006	FP1_M2	0.6359589041095891	0.633	DODH	W	0.777	0.505
214	sub-006	FP1_M2	0.701063829787234	0.705	DODH	R	0.761	0.652
215	sub-006	FP1_M2	0.7299183673469387	0.708	DODH	N1	0.822	0.646
216	sub-006	FP2_M1	0.8616234234234235	0.888	DODH	N2	0.918	0.82
217	sub-006	FP2_M1	0.7990958904109589	0.848	DODH	W	0.906	0.713
218	sub-006	FP2_M1	0.698900709219858	0.693	DODH	R	0.748	0.639
219	sub-006	FP2_M1	0.8005102040816326	0.765	DODH	N1	0.934	0.691
220	sub-006	C3_M2	0.7440918918918918	0.751	DODH	N2	0.809	0.687
221	sub-006	C3_M2	0.4866712328767123	0.479	DODH	W	0.593	0.327
222	sub-006	C3_M2	0.6249007092198581	0.632	DODH	R	0.662	0.599
223	sub-006	C3_M2	0.5950204081632653	0.581	DODH	N1	0.665	0.531
224	sub-007	F3_O1	0.8188477690288714	0.823	DODH	N2	0.871	0.772
225	sub-007	F3_O1	0.6921666666666666	0.7575000000000001	DODH	W	0.894	0.52375
226	sub-007	F3_O1	0.7486206896551725	0.747	DODH	R	0.784	0.711
227	sub-007	F3_O1	0.7678571428571429	0.81	DODH	N1	0.849	0.69775
228	sub-007	F3_M2	0.8221811023622047	0.821	DODH	N2	0.888	0.764
229	sub-007	F3_M2	0.7036481481481481	0.7135	DODH	W	0.7945	0.60125
230	sub-007	F3_M2	0.7531149425287356	0.75	DODH	R	0.786	0.712
231	sub-007	F3_M2	0.7695714285714285	0.7905	DODH	N1	0.858	0.71975
232	sub-007	F4_M1	0.8335695538057744	0.844	DODH	N2	0.904	0.771
233	sub-007	F4_M1	0.7351296296296298	0.7495	DODH	W	0.8405	0.6405000000000001
234	sub-007	F4_M1	0.7249042145593869	0.72	DODH	R	0.755	0.687
235	sub-007	F4_M1	0.7589999999999998	0.77	DODH	N1	0.84775	0.6597500000000001
236	sub-007	FP1_M2	0.8479186351706037	0.855	DODH	N2	0.909	0.791
237	sub-007	FP1_M2	0.8119814814814814	0.868	DODH	W	0.89775	0.73125
238	sub-007	FP1_M2	0.7903333333333333	0.788	DODH	R	0.839	0.741
239	sub-007	FP1_M2	0.7871785714285714	0.8214999999999999	DODH	N1	0.88575	0.71
240	sub-007	FP2_M1	0.8444461942257219	0.857	DODH	N2	0.911	0.789
241	sub-007	FP2_M1	0.8270555555555558	0.886	DODH	W	0.9137500000000001	0.73825
242	sub-007	FP2_M1	0.7660498084291187	0.767	DODH	R	0.815	0.71
243	sub-007	FP2_M1	0.7849642857142857	0.7965	DODH	N1	0.86775	0.70575
244	sub-007	C3_M2	0.7977086614173228	0.798	DODH	N2	0.865	0.736
245	sub-007	C3_M2	0.6159814814814816	0.5945	DODH	W	0.7204999999999999	0.48975
246	sub-007	C3_M2	0.7170268199233717	0.713	DODH	R	0.747	0.682
247	sub-007	C3_M2	0.7293214285714286	0.738	DODH	N1	0.8005	0.669
248	sub-008	F3_O1	0.7893219954648526	0.793	DODH	N2	0.881	0.718
249	sub-008	F3_O1	0.5967819548872181	0.64	DODH	W	0.925	0.272
250	sub-008	F3_O1	0.7640571428571428	0.792	DODH	R	0.873	0.6765000000000001
251	sub-008	F3_O1	0.7037266187050361	0.708	DODH	N1	0.8174999999999999	0.6094999999999999
252	sub-008	F3_M2	0.8302698412698413	0.846	DODH	N2	0.896	0.784
253	sub-008	F3_M2	0.6743233082706767	0.735	DODH	W	0.917	0.45
254	sub-008	F3_M2	0.8150357142857142	0.8505	DODH	R	0.91625	0.76725
255	sub-008	F3_M2	0.7228848920863309	0.744	DODH	N1	0.8414999999999999	0.605
256	sub-008	F4_M1	0.8229591836734694	0.825	DODH	N2	0.931	0.737
257	sub-008	F4_M1	0.7277593984962406	0.88	DODH	W	0.943	0.441
258	sub-008	F4_M1	0.8212857142857143	0.8565	DODH	R	0.91425	0.7765
259	sub-008	F4_M1	0.7407697841726618	0.734	DODH	N1	0.895	0.6114999999999999
260	sub-008	FP1_M2	0.855907029478458	0.864	DODH	N2	0.92	0.812
261	sub-008	FP1_M2	0.689954887218045	0.752	DODH	W	0.931	0.444
262	sub-008	FP1_M2	0.813857142857143	0.8485	DODH	R	0.91325	0.772
263	sub-008	FP1_M2	0.7596474820143886	0.774	DODH	N1	0.898	0.6505000000000001
264	sub-008	FP2_M1	0.795827664399093	0.794	DODH	N2	0.869	0.723
265	sub-008	FP2_M1	0.713203007518797	0.829	DODH	W	0.93	0.47
266	sub-008	FP2_M1	0.8047428571428572	0.8425	DODH	R	0.904	0.733
267	sub-008	FP2_M1	0.7286043165467627	0.724	DODH	N1	0.86	0.6255
268	sub-008	C3_M2	0.7600702947845805	0.788	DODH	N2	0.833	0.711
269	sub-008	C3_M2	0.5750375939849623	0.601	DODH	W	0.828	0.329
270	sub-008	C3_M2	0.6597928571428571	0.665	DODH	R	0.737	0.5854999999999999
271	sub-008	C3_M2	0.6476402877697842	0.635	DODH	N1	0.7875000000000001	0.5445
272	sub-009	F3_O1	0.8058024439918534	0.814	DODH	N2	0.886	0.7424999999999999
273	sub-009	F3_O1	0.8124360902255637	0.883	DODH	W	0.964	0.693
274	sub-009	F3_O1	0.6737841726618705	0.676	DODH	R	0.726	0.606
275	sub-009	F3_O1	0.7257889908256882	0.72	DODH	N1	0.847	0.602
276	sub-009	F3_M2	0.8797067209775968	0.901	DODH	N2	0.93	0.844
277	sub-009	F3_M2	0.8990526315789474	0.938	DODH	W	0.962	0.867
278	sub-009	F3_M2	0.7344964028776978	0.74	DODH	R	0.786	0.683
279	sub-009	F3_M2	0.8413394495412843	0.882	DODH	N1	0.928	0.752
280	sub-009	F4_M1	0.8958126272912424	0.914	DODH	N2	0.951	0.861
281	sub-009	F4_M1	0.8829924812030076	0.954	DODH	W	0.975	0.872
282	sub-009	F4_M1	0.8049856115107914	0.819	DODH	R	0.9195	0.701
283	sub-009	F4_M1	0.8685963302752293	0.934	DODH	N1	0.969	0.795
284	sub-009	FP1_M2	0.9008207739307537	0.919	DODH	N2	0.943	0.878
285	sub-009	FP1_M2	0.92896992481203	0.946	DODH	W	0.964	0.917
286	sub-009	FP1_M2	0.7855539568345324	0.801	DODH	R	0.86	0.7024999999999999
287	sub-009	FP1_M2	0.88002752293578	0.91	DODH	N1	0.947	0.835
288	sub-009	FP2_M1	0.8857189409368637	0.903	DODH	N2	0.932	0.8585
289	sub-009	FP2_M1	0.8752932330827069	0.923	DODH	W	0.957	0.875
290	sub-009	FP2_M1	0.7881798561151079	0.803	DODH	R	0.8845000000000001	0.702
291	sub-009	FP2_M1	0.830880733944954	0.868	DODH	N1	0.922	0.749
292	sub-009	C3_M2	0.8311955193482689	0.841	DODH	N2	0.891	0.781
293	sub-009	C3_M2	0.903390977443609	0.937	DODH	W	0.962	0.873
294	sub-009	C3_M2	0.6848273381294964	0.674	DODH	R	0.7215	0.6345000000000001
295	sub-009	C3_M2	0.8307706422018348	0.86	DODH	N1	0.92	0.769
296	sub-010	F3_O1	0.7386383333333333	0.7404999999999999	DODH	N2	0.81025	0.67
297	sub-010	F3_O1	0.6608421052631579	0.659	DODH	W	0.799	0.548
298	sub-010	F3_O1	0.6228351063829787	0.6265000000000001	DODH	R	0.6615	0.585
299	sub-010	F3_O1	0.5982400000000001	0.619	DODH	N1	0.6962499999999999	0.499
300	sub-010	F3_M2	0.772885	0.7715000000000001	DODH	N2	0.8372499999999999	0.722
301	sub-010	F3_M2	0.600719298245614	0.59	DODH	W	0.697	0.462
302	sub-010	F3_M2	0.6349308510638298	0.6285000000000001	DODH	R	0.6757500000000001	0.59575
303	sub-010	F3_M2	0.5666800000000001	0.5854999999999999	DODH	N1	0.6505000000000001	0.474
304	sub-010	F4_M1	0.7690016666666668	0.772	DODH	N2	0.831	0.71075
305	sub-010	F4_M1	0.6218245614035088	0.611	DODH	W	0.74	0.501
306	sub-010	F4_M1	0.6389680851063829	0.6365000000000001	DODH	R	0.6902499999999999	0.5845
307	sub-010	F4_M1	0.5805600000000001	0.584	DODH	N1	0.64	0.5335000000000001
308	sub-010	FP1_M2	0.7884516666666667	0.791	DODH	N2	0.849	0.74175
