	Sujeto	canal	media	mediana	dataset	etapa	Q99	Q1
700	sub-003	EEG Pz-Oz	0.17607930367504834	0.165	SleepCasset	N2	0.3399199999999997	0.06628
701	sub-003	EEG Pz-Oz	0.13394839389152186	0.121	SleepCasset	W	0.33904	0.023960000000000002
702	sub-003	EEG Pz-Oz	0.17110169491525423	0.171	SleepCasset	R	0.2586400000000001	0.09676
703	sub-003	EEG Pz-Oz	0.14222018348623855	0.151	SleepCasset	N1	0.26852000000000004	0.0118
704	sub-004	EEG Fpz-Cz	0.11138408304498269	0.108	SleepCasset	N2	0.2263000000000002	0.043769999999999996
705	sub-004	EEG Fpz-Cz	0.06392374727668845	0.06	SleepCasset	W	0.1366500000000001	0.01735
706	sub-004	EEG Fpz-Cz	0.151085	0.1585	SleepCasset	R	0.2771499999999999	0.04097
707	sub-004	EEG Fpz-Cz	0.1306304347826087	0.129	SleepCasset	N1	0.2738000000000001	0.01973
708	sub-004	EEG Pz-Oz	0.18849480968858132	0.177	SleepCasset	N2	0.34184000000000014	0.07754
709	sub-004	EEG Pz-Oz	0.12258115468409587	0.115	SleepCasset	W	0.2742500000000005	0.030350000000000002
710	sub-004	EEG Pz-Oz	0.16708	0.1645	SleepCasset	R	0.2671499999999999	0.057920000000000006
711	sub-004	EEG Pz-Oz	0.15443478260869564	0.162	SleepCasset	N1	0.27918000000000004	0.02792
712	sub-005	EEG Fpz-Cz	0.10463679245283018	0.097	SleepCasset	N2	0.235	0.037
713	sub-005	EEG Fpz-Cz	0.060556008146639514	0.055	SleepCasset	W	0.1483699999999999	0.02
714	sub-005	EEG Fpz-Cz	0.1499020979020979	0.147	SleepCasset	R	0.2654800000000001	0.05884
715	sub-005	EEG Fpz-Cz	0.10617021276595744	0.108	SleepCasset	N1	0.1980999999999998	0.01765
716	sub-005	EEG Pz-Oz	0.11339622641509434	0.107	SleepCasset	N2	0.2380799999999999	0.04323
717	sub-005	EEG Pz-Oz	0.10690682281059063	0.107	SleepCasset	W	0.1743699999999999	0.036
718	sub-005	EEG Pz-Oz	0.19646153846153847	0.197	SleepCasset	R	0.3108600000000002	0.07078
719	sub-005	EEG Pz-Oz	0.12222340425531918	0.1145	SleepCasset	N1	0.2449099999999999	0.01565
720	sub-006	EEG Fpz-Cz	0.08716702819956618	0.082	SleepCasset	N2	0.19299999999999978	0.035
721	sub-006	EEG Fpz-Cz	0.04391684210526317	0.04	SleepCasset	W	0.10200999999999999	0.014990000000000002
722	sub-006	EEG Fpz-Cz	0.12515116279069768	0.1225	SleepCasset	R	0.21215999999999996	0.03871
723	sub-006	EEG Fpz-Cz	0.08639130434782609	0.081	SleepCasset	N1	0.19120999999999985	0.03366
724	sub-006	EEG Pz-Oz	0.07287852494577005	0.07	SleepCasset	N2	0.15	0.0276
725	sub-006	EEG Pz-Oz	0.07638631578947369	0.0775	SleepCasset	W	0.12301	0.02099
726	sub-006	EEG Pz-Oz	0.1026860465116279	0.1015	SleepCasset	R	0.14828999999999998	0.04859
727	sub-006	EEG Pz-Oz	0.07217391304347827	0.07	SleepCasset	N1	0.14720999999999984	0.011
728	sub-007	EEG Fpz-Cz	0.09955882352941177	0.093	SleepCasset	N2	0.23615999999999987	0.034730000000000004
729	sub-007	EEG Fpz-Cz	0.11389811133200796	0.113	SleepCasset	W	0.19766999999999962	0.05211
730	sub-007	EEG Fpz-Cz	0.15696313364055295	0.156	SleepCasset	R	0.244	0.05616
731	sub-007	EEG Fpz-Cz	0.13121311475409836	0.13	SleepCasset	N1	0.25659999999999994	0.0524
732	sub-007	EEG Pz-Oz	0.178475935828877	0.17	SleepCasset	N2	0.3628899999999999	0.08073
733	sub-007	EEG Pz-Oz	0.1429368787276342	0.143	SleepCasset	W	0.22688999999999987	0.047
734	sub-007	EEG Pz-Oz	0.2161981566820277	0.212	SleepCasset	R	0.34492	0.09296
735	sub-007	EEG Pz-Oz	0.19326229508196718	0.18	SleepCasset	N1	0.3752	0.045399999999999996
736	sub-008	EEG Fpz-Cz	0.1099718309859155	0.099	SleepCasset	N2	0.24843999999999972	0.039
737	sub-008	EEG Fpz-Cz	0.11375886524822695	0.108	SleepCasset	W	0.23653999999999994	0.04773
738	sub-008	EEG Fpz-Cz	0.17444339622641508	0.178	SleepCasset	R	0.2857799999999999	0.07411
739	sub-008	EEG Fpz-Cz	0.15746666666666664	0.167	SleepCasset	N1	0.28512	0.024040000000000002
740	sub-008	EEG Pz-Oz	0.19452676056338028	0.188	SleepCasset	N2	0.34391999999999995	0.08761999999999999
741	sub-008	EEG Pz-Oz	0.140694022289767	0.136	SleepCasset	W	0.26	0.04873
742	sub-008	EEG Pz-Oz	0.2349198113207547	0.2325	SleepCasset	R	0.3724599999999998	0.13611
743	sub-008	EEG Pz-Oz	0.22286666666666663	0.222	SleepCasset	N1	0.35004	0.07184
744	sub-009	EEG Fpz-Cz	0.14165051903114187	0.136	SleepCasset	N2	0.24846000000000004	0.07039
745	sub-009	EEG Fpz-Cz	0.09905134788189987	0.097	SleepCasset	W	0.21416000000000077	0.029
746	sub-009	EEG Fpz-Cz	0.18160173160173163	0.185	SleepCasset	R	0.3042999999999998	0.049800000000000004
747	sub-009	EEG Fpz-Cz	0.16331927710843372	0.161	SleepCasset	N1	0.29764999999999986	0.0302
748	sub-009	EEG Pz-Oz	0.1875242214532872	0.1815	SleepCasset	N2	0.33723000000000003	0.07308
749	sub-009	EEG Pz-Oz	0.11869255455712452	0.115	SleepCasset	W	0.2662900000000002	0.02314
750	sub-009	EEG Pz-Oz	0.21834632034632034	0.217	SleepCasset	R	0.3327	0.039300000000000015
751	sub-009	EEG Pz-Oz	0.19506626506024097	0.2105	SleepCasset	N1	0.33585	0.015
752	sub-010	EEG Fpz-Cz	0.14485714285714285	0.139	SleepCasset	N2	0.26308000000000004	0.062
753	sub-010	EEG Fpz-Cz	0.10683187294633077	0.102	SleepCasset	W	0.2255	0.032
754	sub-010	EEG Fpz-Cz	0.16397058823529415	0.165	SleepCasset	R	0.31429	0.037
755	sub-010	EEG Fpz-Cz	0.14637226277372264	0.143	SleepCasset	N1	0.34271999999999936	0.02544
756	sub-010	EEG Pz-Oz	0.1951549295774648	0.19	SleepCasset	N2	0.3371200000000001	0.06428
757	sub-010	EEG Pz-Oz	0.11752738225629793	0.119	SleepCasset	W	0.19475	0.03025
758	sub-010	EEG Pz-Oz	0.22698529411764704	0.233	SleepCasset	R	0.35361000000000015	0.038939999999999995
759	sub-010	EEG Pz-Oz	0.17583941605839412	0.183	SleepCasset	N1	0.32447999999999994	0.01036
760	sub-001	F3_O1	0.12530213903743315	0.1225	DODH	N2	0.298	0.016730000000000002
761	sub-001	F3_O1	0.12346198830409358	0.119	DODH	W	0.27000000000000046	0.0219
762	sub-001	F3_O1	0.2137765957446809	0.227	DODH	R	0.35294999999999993	0.06574
763	sub-001	F3_O1	0.218	0.216	DODH	N1	0.3521	0.04252
764	sub-001	F3_M2	0.09868716577540104	0.091	DODH	N2	0.23280999999999996	0.02519
765	sub-001	F3_M2	0.09105263157894737	0.073	DODH	W	0.2583000000000006	0.0097
766	sub-001	F3_M2	0.11465957446808511	0.1125	DODH	R	0.26591	0.007
767	sub-001	F3_M2	0.1524626865671642	0.152	DODH	N1	0.2764400000000001	0.0173
768	sub-001	F4_M1	0.11317379679144385	0.105	DODH	N2	0.24126999999999998	0.01473
769	sub-001	F4_M1	0.12245029239766082	0.104	DODH	W	0.2814000000000001	0.011
770	sub-001	F4_M1	0.19860638297872343	0.2175	DODH	R	0.35425999999999996	0.02674
771	sub-001	F4_M1	0.1869850746268657	0.2	DODH	N1	0.31392000000000014	0.03186
772	sub-001	FP1_M2	0.08310695187165776	0.076	DODH	N2	0.2256199999999999	0.01546
773	sub-001	FP1_M2	0.06874853801169592	0.048	DODH	W	0.23000000000000012	0.0097
774	sub-001	FP1_M2	0.09417553191489361	0.08549999999999999	DODH	R	0.26691	0.006
775	sub-001	FP1_M2	0.13146268656716414	0.117	DODH	N1	0.26876000000000005	0.02464
776	sub-001	FP2_M1	0.10742245989304813	0.1005	DODH	N2	0.25227	0.01273
777	sub-001	FP2_M1	0.11405847953216375	0.097	DODH	W	0.2674000000000001	0.0101
778	sub-001	FP2_M1	0.18579787234042552	0.1975	DODH	R	0.33739	0.03122
779	sub-001	FP2_M1	0.18292537313432836	0.198	DODH	N1	0.3	0.0295
780	sub-001	C3_M2	0.12328342245989306	0.111	DODH	N2	0.33785999999999966	0.01473
781	sub-001	C3_M2	0.10474269005847954	0.115	DODH	W	0.28360000000000024	0.0087
782	sub-001	C3_M2	0.14683510638297873	0.159	DODH	R	0.33707999999999994	0.00961
783	sub-001	C3_M2	0.17805970149253733	0.179	DODH	N1	0.32332000000000016	0.0133
784	sub-002	F3_O1	0.22938375350140056	0.228	DODH	N2	0.34388	0.12856
785	sub-002	F3_O1	0.08897478991596637	0.084	DODH	W	0.2303199999999998	0.009179999999999999
786	sub-002	F3_O1	0.21975675675675677	0.222	DODH	R	0.31520000000000004	0.10185
787	sub-002	F3_O1	0.24056666666666665	0.2435	DODH	N1	0.3445499999999998	0.09885
788	sub-002	F3_M2	0.19408123249299722	0.197	DODH	N2	0.28071999999999997	0.099
789	sub-002	F3_M2	0.17432773109243696	0.166	DODH	W	0.37757999999999986	0.015539999999999998
790	sub-002	F3_M2	0.19767905405405406	0.1975	DODH	R	0.346	0.08070000000000001
791	sub-002	F3_M2	0.21261666666666665	0.2125	DODH	N1	0.3160699999999999	0.11201
792	sub-002	F4_M1	0.16808683473389355	0.189	DODH	N2	0.27644	0.02524
793	sub-002	F4_M1	0.15731932773109242	0.142	DODH	W	0.42081999999999997	0.01218
794	sub-002	F4_M1	0.18690878378378378	0.1895	DODH	R	0.30310000000000004	0.0614
795	sub-002	F4_M1	0.18191666666666664	0.1885	DODH	N1	0.26932999999999996	0.07236
796	sub-002	FP1_M2	0.1491316526610644	0.178	DODH	N2	0.25044	0.008
797	sub-002	FP1_M2	0.12384873949579833	0.102	DODH	W	0.37597999999999976	0.0070799999999999995
798	sub-002	FP1_M2	0.16021283783783785	0.1635	DODH	R	0.32670000000000016	0.03085
799	sub-002	FP1_M2	0.1484	0.17049999999999998	DODH	N1	0.2618599999999998	0.01085
800	sub-002	FP2_M1	0.16215406162464985	0.189	DODH	N2	0.26888	0.01712
801	sub-002	FP2_M1	0.16014285714285711	0.14	DODH	W	0.4301199999999999	0.01654
802	sub-002	FP2_M1	0.18151013513513514	0.1855	DODH	R	0.30015000000000003	0.056850000000000005
803	sub-002	FP2_M1	0.17331666666666667	0.187	DODH	N1	0.26974	0.04277
804	sub-002	C3_M2	0.19028011204481796	0.199	DODH	N2	0.282	0.0648
805	sub-002	C3_M2	0.1593109243697479	0.161	DODH	W	0.3397599999999999	0.0149
806	sub-002	C3_M2	0.20167229729729733	0.202	DODH	R	0.3368000000000002	0.06545000000000001
807	sub-002	C3_M2	0.21666666666666665	0.22	DODH	N1	0.32403999999999983	0.08081999999999999
808	sub-003	F3_O1	0.17138095238095238	0.161	DODH	N2	0.3563999999999985	0.05156000000000001
809	sub-003	F3_O1	0.11662950819672133	0.072	DODH	W	0.419	0.00504
810	sub-003	F3_O1	0.21911038961038967	0.2155	DODH	R	0.41587999999999997	0.04412
811	sub-003	F3_O1	0.21334615384615382	0.226	DODH	N1	0.33935000000000004	0.01667
812	sub-003	F3_M2	0.15781318681318682	0.155	DODH	N2	0.2899599999999998	0.06888000000000001
813	sub-003	F3_M2	0.1732754098360656	0.144	DODH	W	0.5067999999999999	0.01712
814	sub-003	F3_M2	0.18987012987012988	0.188	DODH	R	0.37747	0.043
815	sub-003	F3_M2	0.20453846153846156	0.2025	DODH	N1	0.42717000000000027	0.03485
816	sub-003	F4_M1	0.1708278388278388	0.166	DODH	N2	0.3419599999999998	0.082
817	sub-003	F4_M1	0.1757737704918033	0.142	DODH	W	0.51784	0.04012
818	sub-003	F4_M1	0.20282467532467532	0.197	DODH	R	0.39217	0.057
819	sub-003	F4_M1	0.21678846153846154	0.2145	DODH	N1	0.4317900000000002	0.07269
820	sub-003	FP1_M2	0.12376923076923077	0.114	DODH	N2	0.2599599999999998	0.044719999999999996
821	sub-003	FP1_M2	0.12708852459016393	0.085	DODH	W	0.52896	0.01504
822	sub-003	FP1_M2	0.16381818181818178	0.161	DODH	R	0.35657	0.03124
823	sub-003	FP1_M2	0.17253846153846153	0.1585	DODH	N1	0.42780000000000024	0.04732
824	sub-003	FP2_M1	0.14781318681318678	0.142	DODH	N2	0.31027999999999994	0.064
825	sub-003	FP2_M1	0.12787540983606555	0.096	DODH	W	0.47183999999999987	0.022039999999999997
826	sub-003	FP2_M1	0.17812337662337663	0.174	DODH	R	0.39339999999999997	0.02553
827	sub-003	FP2_M1	0.1912692307692308	0.183	DODH	N1	0.38743000000000005	0.06276999999999999
828	sub-003	C3_M2	0.17944322344322344	0.176	DODH	N2	0.3138399999999999	0.08416000000000001
829	sub-003	C3_M2	0.18105245901639344	0.161	DODH	W	0.4294399999999997	0.019
830	sub-003	C3_M2	0.2044935064935065	0.1975	DODH	R	0.38858	0.07689
831	sub-003	C3_M2	0.22619230769230766	0.218	DODH	N1	0.42517000000000027	0.04285
832	sub-004	F3_O1	0.12012213740458015	0.116	DODH	N2	0.26477999999999996	0.03181
833	sub-004	F3_O1	0.1445076923076923	0.1435	DODH	W	0.33438999999999997	0.00558
834	sub-004	F3_O1	0.21709375	0.2195	DODH	R	0.32279999999999986	0.10466
835	sub-004	F3_O1	0.15583333333333335	0.1495	DODH	N1	0.29949	0.03022
836	sub-004	F3_M2	0.1047175572519084	0.1	DODH	N2	0.23250999999999988	0.048
837	sub-004	F3_M2	0.11686153846153846	0.1205	DODH	W	0.3347999999999995	0.008
838	sub-004	F3_M2	0.20925	0.2025	DODH	R	0.34132999999999997	0.08209999999999999
839	sub-004	F3_M2	0.14320000000000002	0.1455	DODH	N1	0.3206800000000001	0.02586
840	sub-004	F4_M1	0.1211145038167939	0.116	DODH	N2	0.252	0.04644
841	sub-004	F4_M1	0.13503846153846152	0.126	DODH	W	0.3519399999999999	0.00887
842	sub-004	F4_M1	0.212375	0.2145	DODH	R	0.3333199999999999	0.08097
843	sub-004	F4_M1	0.15823333333333334	0.1735	DODH	N1	0.26165000000000005	0.035
844	sub-004	FP1_M2	0.10075190839694656	0.0925	DODH	N2	0.22738999999999998	0.03561
845	sub-004	FP1_M2	0.1281076923076923	0.1305	DODH	W	0.3199899999999996	0.01058
846	sub-004	FP1_M2	0.20340625	0.195	DODH	R	0.33137	0.07313
847	sub-004	FP1_M2	0.1421666666666667	0.1375	DODH	N1	0.3238400000000001	0.02151
848	sub-004	FP2_M1	0.0912824427480916	0.0835	DODH	N2	0.23439	0.03405
849	sub-004	FP2_M1	0.14477692307692308	0.1385	DODH	W	0.3957999999999995	0.006
850	sub-004	FP2_M1	0.16940625	0.1785	DODH	R	0.33429	0.019520000000000003
851	sub-004	FP2_M1	0.12466666666666666	0.1135	DODH	N1	0.28314	0.03587
852	sub-004	C3_M2	0.1203206106870229	0.1145	DODH	N2	0.23738999999999996	0.04491
853	sub-004	C3_M2	0.1146	0.119	DODH	W	0.30041999999999996	0.01
854	sub-004	C3_M2	0.18028125	0.182	DODH	R	0.30754999999999993	0.07989
855	sub-004	C3_M2	0.15776666666666667	0.16049999999999998	DODH	N1	0.28163000000000005	0.03227
856	sub-005	F3_O1	0.15683833718244805	0.152	DODH	N2	0.30868	0.05632
857	sub-005	F3_O1	0.10974390243902438	0.1145	DODH	W	0.26252	0.005
858	sub-005	F3_O1	0.21927868852459018	0.218	DODH	R	0.3198600000000002	0.11714000000000001
859	sub-005	F3_O1	0.210296875	0.208	DODH	N1	0.3114699999999999	0.1025
860	sub-005	F3_M2	0.12743418013856814	0.119	DODH	N2	0.26536000000000004	0.041960000000000004
861	sub-005	F3_M2	0.10521951219512198	0.1055	DODH	W	0.24930999999999987	0.008
862	sub-005	F3_M2	0.20672677595628416	0.213	DODH	R	0.31948000000000026	0.0883
863	sub-005	F3_M2	0.18610937500000002	0.196	DODH	N1	0.2697	0.05815
864	sub-005	F4_M1	0.1082540415704388	0.1	DODH	N2	0.24060000000000015	0.025
865	sub-005	F4_M1	0.05621951219512195	0.040999999999999995	DODH	W	0.17032999999999998	0.00443
866	sub-005	F4_M1	0.1562459016393443	0.156	DODH	R	0.28406000000000015	0.012459999999999999
867	sub-005	F4_M1	0.13909375000000002	0.1405	DODH	N1	0.23632999999999998	0.035
868	sub-005	FP1_M2	0.1156674364896074	0.105	DODH	N2	0.2554800000000001	0.03932
869	sub-005	FP1_M2	0.09321951219512196	0.09	DODH	W	0.22174999999999995	0.00781
870	sub-005	FP1_M2	0.18287431693989076	0.192	DODH	R	0.31718	0.06164
871	sub-005	FP1_M2	0.173734375	0.181	DODH	N1	0.25865999999999995	0.04963
872	sub-005	FP2_M1	0.10105773672055428	0.093	DODH	N2	0.21236000000000002	0.023
873	sub-005	FP2_M1	0.054024390243902445	0.04	DODH	W	0.14265999999999998	0.00362
874	sub-005	FP2_M1	0.13379234972677598	0.129	DODH	R	0.2661600000000001	0.01146
875	sub-005	FP2_M1	0.12903125	0.1325	DODH	N1	0.21737	0.032
876	sub-005	C3_M2	0.14688914549653578	0.144	DODH	N2	0.2864	0.05232
877	sub-005	C3_M2	0.09823170731707319	0.1005	DODH	W	0.25457	0.008
878	sub-005	C3_M2	0.18777595628415303	0.192	DODH	R	0.3247000000000001	0.08446000000000001
879	sub-005	C3_M2	0.192015625	0.2005	DODH	N1	0.268	0.08256
880	sub-006	F3_O1	0.12880900900900902	0.121	DODH	N2	0.2936800000000003	0.036
881	sub-006	F3_O1	0.06021917808219178	0.061	DODH	W	0.17804	0.006
882	sub-006	F3_O1	0.24104255319148937	0.243	DODH	R	0.3529999999999999	0.07680000000000002
883	sub-006	F3_O1	0.19371428571428573	0.209	DODH	N1	0.3262	0.01696
884	sub-006	F3_M2	0.08415675675675675	0.073	DODH	N2	0.19546000000000005	0.028
885	sub-006	F3_M2	0.0696027397260274	0.063	DODH	W	0.15904000000000001	0.01844
886	sub-006	F3_M2	0.2060354609929078	0.21	DODH	R	0.31659999999999994	0.0766
887	sub-006	F3_M2	0.14230612244897958	0.151	DODH	N1	0.25616	0.021159999999999998
888	sub-006	F4_M1	0.08454234234234233	0.07	DODH	N2	0.20846000000000003	0.02354
889	sub-006	F4_M1	0.047369863013698624	0.039	DODH	W	0.14596	0.00672
890	sub-006	F4_M1	0.2062695035460993	0.215	DODH	R	0.29919999999999997	0.0446
891	sub-006	F4_M1	0.11783673469387755	0.09	DODH	N1	0.2502	0.01448
892	sub-006	FP1_M2	0.08370810810810811	0.076	DODH	N2	0.19346000000000005	0.026
893	sub-006	FP1_M2	0.061767123287671234	0.05	DODH	W	0.16332000000000002	0.015040000000000001
894	sub-006	FP1_M2	0.19355319148936173	0.198	DODH	R	0.30679999999999996	0.07379999999999999
895	sub-006	FP1_M2	0.13359183673469385	0.128	DODH	N1	0.2516	0.0074
896	sub-006	FP2_M1	0.078809009009009	0.064	DODH	N2	0.20292000000000007	0.01754
897	sub-006	FP2_M1	0.04312328767123287	0.038	DODH	W	0.12656	0.00472
898	sub-006	FP2_M1	0.195709219858156	0.206	DODH	R	0.2996	0.0314
899	sub-006	FP2_M1	0.10614285714285715	0.086	DODH	N1	0.23951999999999998	0.01192
900	sub-006	C3_M2	0.1141045045045045	0.11	DODH	N2	0.21646000000000004	0.050159999999999996
901	sub-006	C3_M2	0.07915068493150686	0.069	DODH	W	0.15884	0.00944
902	sub-006	C3_M2	0.2094255319148936	0.213	DODH	R	0.28939999999999994	0.1012
903	sub-006	C3_M2	0.17908163265306123	0.188	DODH	N1	0.28156	0.0388
904	sub-007	F3_O1	0.10379790026246719	0.102	DODH	N2	0.19839999999999994	0.0208
905	sub-007	F3_O1	0.0707962962962963	0.058499999999999996	DODH	W	0.21839999999999998	0.02006
906	sub-007	F3_O1	0.1409808429118774	0.138	DODH	R	0.21079999999999996	0.0712
907	sub-007	F3_O1	0.11364285714285714	0.1065	DODH	N1	0.25747000000000003	0.051269999999999996
908	sub-007	F3_M2	0.10504986876640421	0.102	DODH	N2	0.21279999999999996	0.027000000000000003
909	sub-007	F3_M2	0.13025925925925927	0.12	DODH	W	0.27738999999999997	0.04206
910	sub-007	F3_M2	0.1590383141762452	0.161	DODH	R	0.2479999999999999	0.06620000000000001
911	sub-007	F3_M2	0.12860714285714286	0.1115	DODH	N1	0.26863000000000004	0.04924
912	sub-007	F4_M1	0.09793175853018372	0.085	DODH	N2	0.22619999999999998	0.0236
913	sub-007	F4_M1	0.11324074074074077	0.107	DODH	W	0.23186999999999997	0.01912
914	sub-007	F4_M1	0.1801800766283525	0.18	DODH	R	0.26339999999999986	0.1026
915	sub-007	F4_M1	0.13328571428571429	0.1285	DODH	N1	0.27801	0.0427
916	sub-007	FP1_M2	0.089	0.082	DODH	N2	0.2034	0.022
917	sub-007	FP1_M2	0.0682037037037037	0.057999999999999996	DODH	W	0.19194	0.02353
918	sub-007	FP1_M2	0.13445593869731803	0.135	DODH	R	0.226	0.046
919	sub-007	FP1_M2	0.1085	0.096	DODH	N1	0.25719000000000003	0.037809999999999996
920	sub-007	FP2_M1	0.0885748031496063	0.078	DODH	N2	0.20419999999999996	0.0214
921	sub-007	FP2_M1	0.06964814814814815	0.058	DODH	W	0.16408999999999993	0.00712
922	sub-007	FP2_M1	0.14616858237547892	0.145	DODH	R	0.23439999999999975	0.0578
923	sub-007	FP2_M1	0.11067857142857143	0.1075	DODH	N1	0.26153000000000004	0.03381
924	sub-007	C3_M2	0.11501574803149607	0.113	DODH	N2	0.22419999999999993	0.034800000000000005
925	sub-007	C3_M2	0.1267222222222222	0.1355	DODH	W	0.245	0.040709999999999996
926	sub-007	C3_M2	0.1755632183908046	0.177	DODH	R	0.2609999999999998	0.0934
927	sub-007	C3_M2	0.14135714285714288	0.1235	DODH	N1	0.27307000000000003	0.04835
928	sub-008	F3_O1	0.11478458049886621	0.106	DODH	N2	0.26460000000000017	0.0118
929	sub-008	F3_O1	0.05987218045112782	0.048	DODH	W	0.19248000000000007	0.00564
930	sub-008	F3_O1	0.10437857142857143	0.1025	DODH	R	0.22163999999999964	0.02456
931	sub-008	F3_O1	0.12384892086330936	0.126	DODH	N1	0.2610200000000001	0.0109
932	sub-008	F3_M2	0.08654195011337869	0.081	DODH	N2	0.20480000000000007	0.008
933	sub-008	F3_M2	0.060661654135338354	0.053	DODH	W	0.17888000000000012	0.00432
934	sub-008	F3_M2	0.08928571428571429	0.079	DODH	R	0.2204699999999996	0.022170000000000002
935	sub-008	F3_M2	0.11190647482014389	0.113	DODH	N1	0.23272	0.00738
936	sub-008	F4_M1	0.08873015873015871	0.093	DODH	N2	0.20420000000000005	0.0034000000000000002
937	sub-008	F4_M1	0.06157142857142857	0.043	DODH	W	0.20588000000000012	0.007
938	sub-008	F4_M1	0.08585714285714285	0.0725	DODH	R	0.21661	0.01773
939	sub-008	F4_M1	0.10951798561151081	0.124	DODH	N1	0.22086000000000003	0.00438
940	sub-008	FP1_M2	0.07465306122448981	0.072	DODH	N2	0.18780000000000008	0.0044
941	sub-008	FP1_M2	0.05431578947368421	0.036	DODH	W	0.18736000000000003	0.00432
942	sub-008	FP1_M2	0.09090714285714285	0.0815	DODH	R	0.23090999999999953	0.01856
943	sub-008	FP1_M2	0.0966474820143885	0.102	DODH	N1	0.23882000000000006	0.005
944	sub-008	FP2_M1	0.10237414965986394	0.11	DODH	N2	0.1954000000000001	0.0074
945	sub-008	FP2_M1	0.06581954887218046	0.048	DODH	W	0.19944000000000006	0.009
946	sub-008	FP2_M1	0.09262857142857144	0.079	DODH	R	0.21743999999999994	0.016390000000000002
947	sub-008	FP2_M1	0.11489928057553957	0.129	DODH	N1	0.24620000000000003	0.00738
948	sub-008	C3_M2	0.11120408163265307	0.103	DODH	N2	0.2274000000000001	0.0264
949	sub-008	C3_M2	0.06972932330827068	0.062	DODH	W	0.1952000000000001	0.01032
950	sub-008	C3_M2	0.1517642857142857	0.1635	DODH	R	0.22726999999999992	0.016390000000000002
951	sub-008	C3_M2	0.13184892086330935	0.136	DODH	N1	0.26820000000000005	0.02114
952	sub-009	F3_O1	0.13016904276985744	0.124	DODH	N2	0.35530000000000006	0.014
953	sub-009	F3_O1	0.07651127819548871	0.053	DODH	W	0.24976000000000004	0.00332
954	sub-009	F3_O1	0.22387769784172662	0.228	DODH	R	0.34096000000000004	0.02794
955	sub-009	F3_O1	0.15936697247706422	0.171	DODH	N1	0.32636000000000004	0.007640000000000001
956	sub-009	F3_M2	0.08114460285132384	0.067	DODH	N2	0.21860000000000013	0.0129
957	sub-009	F3_M2	0.05067669172932331	0.037	DODH	W	0.17748000000000008	0.006
958	sub-009	F3_M2	0.18718705035971223	0.188	DODH	R	0.33162	0.03916
959	sub-009	F3_M2	0.09974311926605504	0.076	DODH	N1	0.2664	0.00824
960	sub-009	F4_M1	0.0699775967413442	0.058	DODH	N2	0.2182000000000005	0.007
961	sub-009	F4_M1	0.05273684210526316	0.022	DODH	W	0.25408000000000003	0.00332
962	sub-009	F4_M1	0.1375755395683453	0.12	DODH	R	0.34022000000000013	0.014
963	sub-009	F4_M1	0.08245871559633029	0.044	DODH	N1	0.2756800000000001	0.007
964	sub-009	FP1_M2	0.06781873727087576	0.057	DODH	N2	0.20120000000000005	0.011
965	sub-009	FP1_M2	0.03841353383458647	0.032	DODH	W	0.15768000000000018	0.00632
