	Sujeto	canal	media	mediana	dataset	etapa	Q99	Q1
701	sub-003	EEG Pz-Oz	0.4131058451816746	0.402	SleepCasset	W	0.88702	0.145
702	sub-003	EEG Pz-Oz	0.7092259887005649	0.712	SleepCasset	R	0.8240800000000001	0.5554800000000001
703	sub-003	EEG Pz-Oz	0.5750642201834862	0.593	SleepCasset	N1	0.9548399999999999	0.19288
704	sub-004	EEG Fpz-Cz	0.8214065743944637	0.829	SleepCasset	N2	0.9322300000000001	0.6768500000000001
705	sub-004	EEG Fpz-Cz	0.9161328976034858	0.922	SleepCasset	W	0.975	0.7997000000000001
706	sub-004	EEG Fpz-Cz	0.7852899999999999	0.7815000000000001	SleepCasset	R	0.93706	0.61976
707	sub-004	EEG Fpz-Cz	0.7762391304347828	0.767	SleepCasset	N1	0.95399	0.59573
708	sub-004	EEG Pz-Oz	0.7135778546712803	0.724	SleepCasset	N2	0.8682300000000001	0.50978
709	sub-004	EEG Pz-Oz	0.4773796296296296	0.4725	SleepCasset	W	0.9186500000000001	0.14634999999999998
710	sub-004	EEG Pz-Oz	0.716655	0.723	SleepCasset	R	0.883	0.57694
711	sub-004	EEG Pz-Oz	0.6612173913043479	0.693	SleepCasset	N1	0.8880400000000002	0.31667
712	sub-005	EEG Fpz-Cz	0.8411603773584907	0.8494999999999999	SleepCasset	N2	0.944	0.70038
713	sub-005	EEG Fpz-Cz	0.8939740325865579	0.907	SleepCasset	W	0.966	0.69026
714	sub-005	EEG Fpz-Cz	0.7804755244755245	0.769	SleepCasset	R	0.9108000000000002	0.66368
715	sub-005	EEG Fpz-Cz	0.7815531914893618	0.77	SleepCasset	N1	0.95649	0.6566500000000001
716	sub-005	EEG Pz-Oz	0.803070754716981	0.818	SleepCasset	N2	0.925	0.61792
717	sub-005	EEG Pz-Oz	0.3504063136456212	0.2915	SleepCasset	W	0.8277399999999997	0.11
718	sub-005	EEG Pz-Oz	0.6180419580419582	0.612	SleepCasset	R	0.7851200000000003	0.48141999999999996
719	sub-005	EEG Pz-Oz	0.5514680851063828	0.5705	SleepCasset	N1	0.8843399999999996	0.27788
720	sub-006	EEG Fpz-Cz	0.8679934924078091	0.879	SleepCasset	N2	0.9493999999999999	0.7333999999999999
721	sub-006	EEG Fpz-Cz	0.9380915789473684	0.945	SleepCasset	W	0.98	0.83099
722	sub-006	EEG Fpz-Cz	0.8247267441860465	0.815	SleepCasset	R	0.9488699999999999	0.73465
723	sub-006	EEG Fpz-Cz	0.8589891304347828	0.864	SleepCasset	N1	0.95117	0.7323
724	sub-006	EEG Pz-Oz	0.8788546637744036	0.885	SleepCasset	N2	0.957	0.7288
725	sub-006	EEG Pz-Oz	0.6447484210526315	0.6515	SleepCasset	W	0.93204	0.25994
726	sub-006	EEG Pz-Oz	0.8229767441860465	0.827	SleepCasset	R	0.8916699999999999	0.73768
727	sub-006	EEG Pz-Oz	0.854320652173913	0.8665	SleepCasset	N1	0.9656799999999999	0.65158
728	sub-007	EEG Fpz-Cz	0.7622967914438502	0.775	SleepCasset	N2	0.92	0.51276
729	sub-007	EEG Fpz-Cz	0.7654731610337973	0.781	SleepCasset	W	0.8918899999999998	0.511
730	sub-007	EEG Fpz-Cz	0.7109953917050691	0.702	SleepCasset	R	0.89756	0.5663199999999999
731	sub-007	EEG Fpz-Cz	0.6948524590163934	0.687	SleepCasset	N1	0.8944	0.511
732	sub-007	EEG Pz-Oz	0.6554812834224599	0.6665000000000001	SleepCasset	N2	0.8208099999999999	0.44019
733	sub-007	EEG Pz-Oz	0.36898459244532805	0.353	SleepCasset	W	0.7886699999999996	0.135
734	sub-007	EEG Pz-Oz	0.5661658986175115	0.562	SleepCasset	R	0.7658400000000001	0.35331999999999997
735	sub-007	EEG Pz-Oz	0.5574918032786886	0.559	SleepCasset	N1	0.8695999999999999	0.32539999999999997
736	sub-008	EEG Fpz-Cz	0.7166591549295774	0.738	SleepCasset	N2	0.9157599999999999	0.43088
737	sub-008	EEG Fpz-Cz	0.7895795339412361	0.808	SleepCasset	W	0.90227	0.49573
738	sub-008	EEG Fpz-Cz	0.6773962264150943	0.672	SleepCasset	R	0.8773399999999999	0.49065
739	sub-008	EEG Fpz-Cz	0.6174888888888889	0.588	SleepCasset	N1	0.9110400000000002	0.41312
740	sub-008	EEG Pz-Oz	0.6125971830985916	0.612	SleepCasset	N2	0.8270599999999997	0.39194
741	sub-008	EEG Pz-Oz	0.3196570415400202	0.296	SleepCasset	W	0.6739399999999997	0.121
742	sub-008	EEG Pz-Oz	0.5198254716981132	0.5215000000000001	SleepCasset	R	0.689	0.33843
743	sub-008	EEG Pz-Oz	0.43720000000000014	0.448	SleepCasset	N1	0.5990000000000001	0.26911999999999997
744	sub-009	EEG Fpz-Cz	0.6715968858131488	0.6675	SleepCasset	N2	0.84923	0.48230999999999996
745	sub-009	EEG Fpz-Cz	0.8353299101412066	0.853	SleepCasset	W	0.9358600000000001	0.50428
746	sub-009	EEG Fpz-Cz	0.6701948051948052	0.663	SleepCasset	R	0.9108999999999999	0.4421
747	sub-009	EEG Fpz-Cz	0.6321265060240965	0.621	SleepCasset	N1	0.8937499999999999	0.45795
748	sub-009	EEG Pz-Oz	0.6408546712802768	0.629	SleepCasset	N2	0.8556800000000002	0.461
749	sub-009	EEG Pz-Oz	0.47370218228498073	0.4475	SleepCasset	W	0.9407200000000002	0.22914
750	sub-009	EEG Pz-Oz	0.6106233766233765	0.599	SleepCasset	R	0.9215999999999992	0.46540000000000004
751	sub-009	EEG Pz-Oz	0.5843855421686748	0.562	SleepCasset	N1	0.9643499999999999	0.33825
752	sub-010	EEG Fpz-Cz	0.6751086519114688	0.665	SleepCasset	N2	0.8680800000000001	0.516
753	sub-010	EEG Fpz-Cz	0.8180952902519167	0.837	SleepCasset	W	0.917	0.491
754	sub-010	EEG Fpz-Cz	0.6934227941176471	0.6855	SleepCasset	R	0.9174500000000001	0.46884
755	sub-010	EEG Fpz-Cz	0.6391094890510949	0.637	SleepCasset	N1	0.929	0.39672
756	sub-010	EEG Pz-Oz	0.631056338028169	0.62	SleepCasset	N2	0.8693200000000002	0.45996000000000004
757	sub-010	EEG Pz-Oz	0.3838937568455641	0.351	SleepCasset	W	0.8815	0.17025
758	sub-010	EEG Pz-Oz	0.5872941176470589	0.578	SleepCasset	R	0.909	0.43671
759	sub-010	EEG Pz-Oz	0.5889051094890512	0.552	SleepCasset	N1	0.9612799999999999	0.35008
760	sub-001	F3_O1	0.7546871657754011	0.7595000000000001	DODH	N2	0.96527	0.45746000000000003
761	sub-001	F3_O1	0.5221052631578947	0.483	DODH	W	0.9534000000000004	0.2311
762	sub-001	F3_O1	0.6434308510638299	0.622	DODH	R	0.90152	0.441
763	sub-001	F3_O1	0.5226119402985073	0.497	DODH	N1	0.89036	0.2997
764	sub-001	F3_M2	0.7984117647058824	0.8174999999999999	DODH	N2	0.9526199999999998	0.50019
765	sub-001	F3_M2	0.7143567251461989	0.732	DODH	W	0.9796	0.3734
766	sub-001	F3_M2	0.8174255319148935	0.811	DODH	R	0.989	0.57809
767	sub-001	F3_M2	0.6779701492537313	0.679	DODH	N1	0.96806	0.4713
768	sub-001	F4_M1	0.764360962566845	0.7855000000000001	DODH	N2	0.96554	0.48738
769	sub-001	F4_M1	0.724485380116959	0.801	DODH	W	0.9692999999999999	0.289
770	sub-001	F4_M1	0.6501861702127659	0.619	DODH	R	0.94826	0.40122
771	sub-001	F4_M1	0.6070000000000001	0.578	DODH	N1	0.9224000000000002	0.33412
772	sub-001	FP1_M2	0.8400775401069518	0.8534999999999999	DODH	N2	0.973	0.60846
773	sub-001	FP1_M2	0.8026666666666669	0.876	DODH	W	0.9813	0.4505
774	sub-001	FP1_M2	0.8492340425531916	0.867	DODH	R	0.99	0.58758
775	sub-001	FP1_M2	0.7303582089552239	0.727	DODH	N1	0.9567	0.5418200000000001
776	sub-001	FP2_M1	0.7831417112299465	0.7975000000000001	DODH	N2	0.97281	0.5121100000000001
777	sub-001	FP2_M1	0.7472748538011694	0.811	DODH	W	0.9722000000000001	0.3342
778	sub-001	FP2_M1	0.6661382978723406	0.64	DODH	R	0.94717	0.40587999999999996
779	sub-001	FP2_M1	0.6131343283582089	0.58	DODH	N1	0.9301000000000003	0.36682000000000003
780	sub-001	C3_M2	0.767168449197861	0.795	DODH	N2	0.9708899999999998	0.45738
781	sub-001	C3_M2	0.5762865497076023	0.487	DODH	W	0.9779	0.1802
782	sub-001	C3_M2	0.7631117021276594	0.7464999999999999	DODH	R	0.98526	0.45388
783	sub-001	C3_M2	0.5797611940298507	0.562	DODH	N1	0.9677600000000001	0.3262
784	sub-002	F3_O1	0.5236442577030812	0.509	DODH	N2	0.7278399999999999	0.37056
785	sub-002	F3_O1	0.4281848739495799	0.321	DODH	W	0.97682	0.06136
786	sub-002	F3_O1	0.4779898648648649	0.489	DODH	R	0.7810000000000002	0.2182
787	sub-002	F3_O1	0.4550333333333334	0.452	DODH	N1	0.7525299999999995	0.25563
788	sub-002	F3_M2	0.5590196078431372	0.545	DODH	N2	0.763	0.41916
789	sub-002	F3_M2	0.4567983193277311	0.425	DODH	W	0.9454399999999997	0.13916
790	sub-002	F3_M2	0.559543918918919	0.56	DODH	R	0.80705	0.30295
791	sub-002	F3_M2	0.5144333333333333	0.511	DODH	N1	0.6979399999999996	0.35296
792	sub-002	F4_M1	0.6133977591036415	0.554	DODH	N2	0.94544	0.43256
793	sub-002	F4_M1	0.5790000000000001	0.573	DODH	W	0.9682	0.19444
794	sub-002	F4_M1	0.5848074324324325	0.578	DODH	R	0.8612000000000001	0.36519999999999997
795	sub-002	F4_M1	0.5905500000000001	0.555	DODH	N1	0.836	0.41058999999999996
796	sub-002	FP1_M2	0.6467478991596639	0.579	DODH	N2	0.97888	0.44412
797	sub-002	FP1_M2	0.590235294117647	0.568	DODH	W	0.9834799999999999	0.15188
798	sub-002	FP1_M2	0.6070743243243243	0.601	DODH	R	0.91915	0.29364999999999997
799	sub-002	FP1_M2	0.6378	0.579	DODH	N1	0.9680399999999998	0.36911
800	sub-002	FP2_M1	0.6247591036414566	0.559	DODH	N2	0.96244	0.43228
801	sub-002	FP2_M1	0.5595042016806722	0.555	DODH	W	0.9623799999999999	0.17298000000000002
802	sub-002	FP2_M1	0.5859695945945946	0.5725	DODH	R	0.8521500000000003	0.3571
803	sub-002	FP2_M1	0.60495	0.5674999999999999	DODH	N1	0.89905	0.40831
804	sub-002	C3_M2	0.5577394957983193	0.519	DODH	N2	0.8652	0.39924000000000004
805	sub-002	C3_M2	0.4259159663865546	0.37	DODH	W	0.9424999999999998	0.10643999999999999
806	sub-002	C3_M2	0.5443175675675676	0.5525	DODH	R	0.81945	0.27830000000000005
807	sub-002	C3_M2	0.5064666666666667	0.499	DODH	N1	0.763229999999999	0.34496
808	sub-003	F3_O1	0.7315091575091575	0.744	DODH	N2	0.914719999999998	0.47088
809	sub-003	F3_O1	0.6124754098360656	0.815	DODH	W	0.979	0.10116
810	sub-003	F3_O1	0.6035194805194805	0.5934999999999999	DODH	R	0.90711	0.27321
811	sub-003	F3_O1	0.6656346153846153	0.65	DODH	N1	0.9625	0.41091
812	sub-003	F3_M2	0.7457216117216117	0.75	DODH	N2	0.89428	0.57772
813	sub-003	F3_M2	0.5014852459016393	0.483	DODH	W	0.9116399999999999	0.16324
814	sub-003	F3_M2	0.6806558441558441	0.67	DODH	R	0.9308200000000001	0.38802000000000003
815	sub-003	F3_M2	0.6703653846153846	0.697	DODH	N1	0.9044100000000002	0.28966000000000003
816	sub-003	F4_M1	0.7308864468864469	0.736	DODH	N2	0.8721199999999999	0.52292
817	sub-003	F4_M1	0.5527081967213116	0.566	DODH	W	0.88688	0.17507999999999999
818	sub-003	F4_M1	0.6666948051948053	0.673	DODH	R	0.90241	0.39395
819	sub-003	F4_M1	0.6613846153846153	0.681	DODH	N1	0.84998	0.3724
820	sub-003	FP1_M2	0.8057216117216117	0.82	DODH	N2	0.9273999999999999	0.61004
821	sub-003	FP1_M2	0.7046163934426231	0.74	DODH	W	0.9429199999999999	0.19092
822	sub-003	FP1_M2	0.7253701298701298	0.7244999999999999	DODH	R	0.9525199999999999	0.4278
823	sub-003	FP1_M2	0.7322884615384615	0.7585	DODH	N1	0.91196	0.30777
824	sub-003	FP2_M1	0.7710732600732602	0.78	DODH	N2	0.89928	0.57844
825	sub-003	FP2_M1	0.7055770491803278	0.737	DODH	W	0.921	0.26516
826	sub-003	FP2_M1	0.706948051948052	0.698	DODH	R	0.95788	0.41577
827	sub-003	FP2_M1	0.7078269230769233	0.729	DODH	N1	0.88747	0.41776
828	sub-003	C3_M2	0.712058608058608	0.719	DODH	N2	0.8575999999999995	0.52532
829	sub-003	C3_M2	0.39140327868852465	0.346	DODH	W	0.9198799999999995	0.14804
830	sub-003	C3_M2	0.6396623376623377	0.6525000000000001	DODH	R	0.8761099999999999	0.35844000000000004
831	sub-003	C3_M2	0.62375	0.639	DODH	N1	0.8739000000000002	0.26849
832	sub-004	F3_O1	0.7730038167938931	0.777	DODH	N2	0.9219499999999999	0.54571
833	sub-004	F3_O1	0.5111692307692307	0.437	DODH	W	0.9753899999999999	0.17409000000000002
834	sub-004	F3_O1	0.6601250000000001	0.6575	DODH	R	0.8303499999999996	0.49851
835	sub-004	F3_O1	0.6344666666666667	0.6775	DODH	N1	0.8896400000000001	0.34176
836	sub-004	F3_M2	0.7832404580152672	0.797	DODH	N2	0.907	0.58537
837	sub-004	F3_M2	0.49019999999999997	0.4435	DODH	W	0.9588399999999999	0.17645
838	sub-004	F3_M2	0.6919375	0.704	DODH	R	0.8710299999999996	0.5129400000000001
839	sub-004	F3_M2	0.6589999999999999	0.6890000000000001	DODH	N1	0.89042	0.31362
840	sub-004	F4_M1	0.7349312977099236	0.747	DODH	N2	0.88	0.48380999999999996
841	sub-004	F4_M1	0.4501538461538461	0.42	DODH	W	0.8901999999999999	0.10722
842	sub-004	F4_M1	0.669078125	0.665	DODH	R	0.87084	0.5131
843	sub-004	F4_M1	0.5544666666666666	0.569	DODH	N1	0.82072	0.17138
844	sub-004	FP1_M2	0.7983358778625954	0.812	DODH	N2	0.92339	0.60322
845	sub-004	FP1_M2	0.576	0.592	DODH	W	0.9581	0.24058
846	sub-004	FP1_M2	0.7047656250000001	0.708	DODH	R	0.8808899999999997	0.52109
847	sub-004	FP1_M2	0.6805	0.695	DODH	N1	0.91817	0.37285999999999997
848	sub-004	FP2_M1	0.8153167938931297	0.8285	DODH	N2	0.9279499999999999	0.61522
849	sub-004	FP2_M1	0.6462846153846153	0.6185	DODH	W	0.9754899999999999	0.2753
850	sub-004	FP2_M1	0.7472968750000001	0.735	DODH	R	0.97048	0.52015
851	sub-004	FP2_M1	0.6922999999999999	0.7224999999999999	DODH	N1	0.9209700000000001	0.35695000000000005
852	sub-004	C3_M2	0.736412213740458	0.747	DODH	N2	0.88817	0.54598
853	sub-004	C3_M2	0.4436384615384616	0.371	DODH	W	0.9564199999999999	0.17787
854	sub-004	C3_M2	0.7085625	0.6995	DODH	R	0.8621099999999999	0.50419
855	sub-004	C3_M2	0.5920666666666666	0.615	DODH	N1	0.78271	0.27919
856	sub-005	F3_O1	0.7565519630484988	0.763	DODH	N2	0.9104400000000001	0.56556
857	sub-005	F3_O1	0.6595	0.6415	DODH	W	0.991	0.31722
858	sub-005	F3_O1	0.6451311475409836	0.646	DODH	R	0.8156000000000009	0.44328
859	sub-005	F3_O1	0.6307031249999999	0.6255	DODH	N1	0.8642799999999998	0.39669
860	sub-005	F3_M2	0.7914942263279445	0.813	DODH	N2	0.9327200000000001	0.5900799999999999
861	sub-005	F3_M2	0.5834146341463415	0.547	DODH	W	0.96938	0.29125
862	sub-005	F3_M2	0.6730819672131148	0.661	DODH	R	0.8598400000000003	0.513
863	sub-005	F3_M2	0.651296875	0.641	DODH	N1	0.9155099999999999	0.41787
864	sub-005	F4_M1	0.8166974595842956	0.835	DODH	N2	0.95308	0.60492
865	sub-005	F4_M1	0.8432317073170733	0.895	DODH	W	0.99238	0.3597
866	sub-005	F4_M1	0.7530273224043718	0.751	DODH	R	0.97972	0.56156
867	sub-005	F4_M1	0.7225468750000001	0.7195	DODH	N1	0.92959	0.4723
868	sub-005	FP1_M2	0.8089445727482678	0.83	DODH	N2	0.938	0.60852
869	sub-005	FP1_M2	0.607609756097561	0.5635	DODH	W	0.9675199999999999	0.3011
870	sub-005	FP1_M2	0.704743169398907	0.69	DODH	R	0.90054	0.4983
871	sub-005	FP1_M2	0.66621875	0.6565000000000001	DODH	N1	0.92855	0.42167
872	sub-005	FP2_M1	0.8289676674364895	0.846	DODH	N2	0.95936	0.62632
873	sub-005	FP2_M1	0.8311463414634148	0.886	DODH	W	0.99419	0.34854999999999997
874	sub-005	FP2_M1	0.7867322404371585	0.796	DODH	R	0.9809	0.5822799999999999
875	sub-005	FP2_M1	0.732515625	0.742	DODH	N1	0.93418	0.49897
876	sub-005	C3_M2	0.7531778290993071	0.758	DODH	N2	0.9117200000000001	0.5645600000000001
877	sub-005	C3_M2	0.5585	0.515	DODH	W	0.96714	0.25616
878	sub-005	C3_M2	0.6754535519125683	0.663	DODH	R	0.8469	0.50882
879	sub-005	C3_M2	0.6110625000000001	0.613	DODH	N1	0.8565299999999998	0.37904
880	sub-006	F3_O1	0.7970270270270271	0.806	DODH	N2	0.94	0.57148
881	sub-006	F3_O1	0.675972602739726	0.741	DODH	W	0.9792799999999999	0.16128
882	sub-006	F3_O1	0.6195248226950354	0.623	DODH	R	0.8703999999999988	0.4648
883	sub-006	F3_O1	0.6602448979591836	0.648	DODH	N1	0.9491999999999999	0.37452
884	sub-006	F3_M2	0.8431621621621621	0.861	DODH	N2	0.954	0.61512
885	sub-006	F3_M2	0.5991643835616439	0.593	DODH	W	0.90088	0.2616
886	sub-006	F3_M2	0.6828368794326242	0.686	DODH	R	0.8844	0.3968
887	sub-006	F3_M2	0.7185102040816327	0.692	DODH	N1	0.9640799999999998	0.51304
888	sub-006	F4_M1	0.8512180180180181	0.876	DODH	N2	0.959	0.63254
889	sub-006	F4_M1	0.779150684931507	0.842	DODH	W	0.97668	0.3854
890	sub-006	F4_M1	0.6843687943262411	0.674	DODH	R	0.9268000000000001	0.5098
891	sub-006	F4_M1	0.7790000000000001	0.767	DODH	N1	0.97604	0.5477200000000001
892	sub-006	FP1_M2	0.8434324324324325	0.856	DODH	N2	0.959	0.62862
893	sub-006	FP1_M2	0.6359589041095891	0.633	DODH	W	0.952	0.22116000000000002
894	sub-006	FP1_M2	0.701063829787234	0.705	DODH	R	0.8912	0.4076
895	sub-006	FP1_M2	0.7299183673469387	0.708	DODH	N1	0.98768	0.48188000000000003
896	sub-006	FP2_M1	0.8616234234234235	0.888	DODH	N2	0.96746	0.6491600000000001
897	sub-006	FP2_M1	0.7990958904109589	0.848	DODH	W	0.9819599999999999	0.45184
898	sub-006	FP2_M1	0.698900709219858	0.693	DODH	R	0.952	0.5142
899	sub-006	FP2_M1	0.8005102040816326	0.765	DODH	N1	0.9745199999999999	0.58872
900	sub-006	C3_M2	0.7440918918918918	0.751	DODH	N2	0.89792	0.53362
901	sub-006	C3_M2	0.4866712328767123	0.479	DODH	W	0.8967200000000001	0.14488
902	sub-006	C3_M2	0.6249007092198581	0.632	DODH	R	0.7674	0.3302
903	sub-006	C3_M2	0.5950204081632653	0.581	DODH	N1	0.8674799999999997	0.42284
904	sub-007	F3_O1	0.8188477690288714	0.823	DODH	N2	0.9549999999999997	0.649
905	sub-007	F3_O1	0.6921666666666666	0.7575000000000001	DODH	W	0.9552299999999999	0.19312
906	sub-007	F3_O1	0.7486206896551725	0.747	DODH	R	0.8779999999999996	0.6432
907	sub-007	F3_O1	0.7678571428571429	0.81	DODH	N1	0.9279000000000001	0.48908999999999997
908	sub-007	F3_M2	0.8221811023622047	0.821	DODH	N2	0.9561999999999999	0.673
909	sub-007	F3_M2	0.7036481481481481	0.7135	DODH	W	0.93364	0.42555
910	sub-007	F3_M2	0.7531149425287356	0.75	DODH	R	0.8973999999999998	0.6196
911	sub-007	F3_M2	0.7695714285714285	0.7905	DODH	N1	0.93109	0.52896
912	sub-007	F4_M1	0.8335695538057744	0.844	DODH	N2	0.9563999999999999	0.6028
913	sub-007	F4_M1	0.7351296296296298	0.7495	DODH	W	0.96982	0.44001
914	sub-007	F4_M1	0.7249042145593869	0.72	DODH	R	0.8462	0.6236
915	sub-007	F4_M1	0.7589999999999998	0.77	DODH	N1	0.93182	0.56369
916	sub-007	FP1_M2	0.8479186351706037	0.855	DODH	N2	0.963	0.6914
917	sub-007	FP1_M2	0.8119814814814814	0.868	DODH	W	0.93841	0.48089
918	sub-007	FP1_M2	0.7903333333333333	0.788	DODH	R	0.9369999999999999	0.6482
919	sub-007	FP1_M2	0.7871785714285714	0.8214999999999999	DODH	N1	0.9357599999999999	0.50401
920	sub-007	FP2_M1	0.8444461942257219	0.857	DODH	N2	0.958	0.6542
921	sub-007	FP2_M1	0.8270555555555558	0.886	DODH	W	0.98476	0.46436
922	sub-007	FP2_M1	0.7660498084291187	0.767	DODH	R	0.9163999999999999	0.6412
923	sub-007	FP2_M1	0.7849642857142857	0.7965	DODH	N1	0.9424899999999999	0.57242
924	sub-007	C3_M2	0.7977086614173228	0.798	DODH	N2	0.9385999999999999	0.6224
925	sub-007	C3_M2	0.6159814814814816	0.5945	DODH	W	0.8969199999999999	0.37371
926	sub-007	C3_M2	0.7170268199233717	0.713	DODH	R	0.8459999999999998	0.5898
927	sub-007	C3_M2	0.7293214285714286	0.738	DODH	N1	0.88917	0.51491
928	sub-008	F3_O1	0.7893219954648526	0.793	DODH	N2	0.9786	0.4658
929	sub-008	F3_O1	0.5967819548872181	0.64	DODH	W	0.97772	0.10312
930	sub-008	F3_O1	0.7640571428571428	0.792	DODH	R	0.95161	0.33058
931	sub-008	F3_O1	0.7037266187050361	0.708	DODH	N1	0.97782	0.26402000000000003
932	sub-008	F3_M2	0.8302698412698413	0.846	DODH	N2	0.984	0.556
933	sub-008	F3_M2	0.6743233082706767	0.735	DODH	W	0.97968	0.22644
934	sub-008	F3_M2	0.8150357142857142	0.8505	DODH	R	0.96122	0.38346
935	sub-008	F3_M2	0.7228848920863309	0.744	DODH	N1	0.9826199999999999	0.34232
936	sub-008	F4_M1	0.8229591836734694	0.825	DODH	N2	0.993	0.5458000000000001
937	sub-008	F4_M1	0.7277593984962406	0.88	DODH	W	0.98004	0.2238
938	sub-008	F4_M1	0.8212857142857143	0.8565	DODH	R	0.9652699999999999	0.45264
939	sub-008	F4_M1	0.7407697841726618	0.734	DODH	N1	0.991	0.35266000000000003
940	sub-008	FP1_M2	0.855907029478458	0.864	DODH	N2	0.9908	0.5983999999999999
941	sub-008	FP1_M2	0.689954887218045	0.752	DODH	W	0.979	0.25592
942	sub-008	FP1_M2	0.813857142857143	0.8485	DODH	R	0.96083	0.39743
943	sub-008	FP1_M2	0.7596474820143886	0.774	DODH	N1	0.989	0.3111
944	sub-008	FP2_M1	0.795827664399093	0.794	DODH	N2	0.983	0.558
945	sub-008	FP2_M1	0.713203007518797	0.829	DODH	W	0.9740800000000001	0.23332
946	sub-008	FP2_M1	0.8047428571428572	0.8425	DODH	R	0.9644899999999998	0.45728
947	sub-008	FP2_M1	0.7286043165467627	0.724	DODH	N1	0.98034	0.3098
948	sub-008	C3_M2	0.7600702947845805	0.788	DODH	N2	0.9412	0.4794
949	sub-008	C3_M2	0.5750375939849623	0.601	DODH	W	0.9514400000000001	0.13064
950	sub-008	C3_M2	0.6597928571428571	0.665	DODH	R	0.95683	0.28895
951	sub-008	C3_M2	0.6476402877697842	0.635	DODH	N1	0.9303000000000001	0.24878
952	sub-009	F3_O1	0.8058024439918534	0.814	DODH	N2	0.9720000000000002	0.5386000000000001
953	sub-009	F3_O1	0.8124360902255637	0.883	DODH	W	0.99368	0.3878
954	sub-009	F3_O1	0.6737841726618705	0.676	DODH	R	0.9551200000000001	0.44151999999999997
955	sub-009	F3_O1	0.7257889908256882	0.72	DODH	N1	0.98848	0.41912
956	sub-009	F3_M2	0.8797067209775968	0.901	DODH	N2	0.982	0.6477
957	sub-009	F3_M2	0.8990526315789474	0.938	DODH	W	0.99068	0.60516
958	sub-009	F3_M2	0.7344964028776978	0.74	DODH	R	0.9396400000000004	0.5180400000000001
959	sub-009	F3_M2	0.8413394495412843	0.882	DODH	N1	0.98768	0.5736
960	sub-009	F4_M1	0.8958126272912424	0.914	DODH	N2	0.988	0.6708000000000001
961	sub-009	F4_M1	0.8829924812030076	0.954	DODH	W	0.99068	0.47388
962	sub-009	F4_M1	0.8049856115107914	0.819	DODH	R	0.98024	0.50822
963	sub-009	F4_M1	0.8685963302752293	0.934	DODH	N1	0.988	0.5756399999999999
964	sub-009	FP1_M2	0.9008207739307537	0.919	DODH	N2	0.9821	0.7029
965	sub-009	FP1_M2	0.92896992481203	0.946	DODH	W	0.99	0.62936
966	sub-009	FP1_M2	0.7855539568345324	0.801	DODH	R	0.95774	0.53702
967	sub-009	FP1_M2	0.88002752293578	0.91	DODH	N1	0.98776	0.6138
968	sub-009	FP2_M1	0.8857189409368637	0.903	DODH	N2	0.9711	0.6649
969	sub-009	FP2_M1	0.8752932330827069	0.923	DODH	W	0.99036	0.49496
970	sub-009	FP2_M1	0.7881798561151079	0.803	DODH	R	0.9466199999999999	0.5091600000000001
971	sub-009	FP2_M1	0.830880733944954	0.868	DODH	N1	0.98488	0.5652799999999999
